dancer_id,role,dance,level,total_points,update_date
2761,Follower,West Coast Swing,Champion,45,2026-04-03
2761,Follower,West Coast Swing,Champion,46,2026-04-07
3171,Leader,West Coast Swing,Master,328,2026-04-03
3171,Leader,West Coast Swing,Master,334,2026-04-07
3394,Follower,West Coast Swing,Master,109,2026-04-03
3394,Follower,West Coast Swing,Master,110,2026-04-07
3604,Follower,West Coast Swing,Master,536,2026-04-03
3604,Follower,West Coast Swing,Master,540,2026-04-07
5005,Leader,West Coast Swing,Master,3,2026-04-03
5005,Leader,West Coast Swing,Master,4,2026-04-07
5103,Leader,West Coast Swing,Champion,97,2026-04-03
5103,Leader,West Coast Swing,Champion,100,2026-04-07
5372,Follower,West Coast Swing,Champion,110,2026-04-03
5372,Follower,West Coast Swing,Champion,116,2026-04-07
5421,Leader,West Coast Swing,Champion,228,2026-04-03
5421,Leader,West Coast Swing,Champion,234,2026-04-07
5704,Follower,West Coast Swing,Master,15,2026-04-03
5704,Follower,West Coast Swing,Master,17,2026-04-07
5734,Leader,West Coast Swing,Master,23,2026-04-03
5734,Leader,West Coast Swing,Master,26,2026-04-07
6048,Leader,West Coast Swing,Master,4,2026-04-03
6048,Leader,West Coast Swing,Master,6,2026-04-07
6199,Leader,West Coast Swing,All-Star,112,2026-04-03
6199,Leader,West Coast Swing,All-Star,113,2026-04-07
6204,Leader,West Coast Swing,Champion,148,2026-04-03
6204,Leader,West Coast Swing,Champion,152,2026-04-07
6228,Follower,West Coast Swing,All-Star,27,2026-04-03
6228,Follower,West Coast Swing,All-Star,31,2026-04-07
6581,Follower,West Coast Swing,Champion,220,2026-04-03
6581,Follower,West Coast Swing,Champion,223,2026-04-07
6616,Follower,West Coast Swing,Master,931,2026-04-03
6616,Follower,West Coast Swing,Master,937,2026-04-07
6804,Leader,West Coast Swing,All-Star,13,2026-04-03
6804,Leader,West Coast Swing,All-Star,16,2026-04-07
7202,Leader,West Coast Swing,Advanced,56,2026-04-03
7202,Leader,West Coast Swing,Advanced,66,2026-04-07
7353,Leader,West Coast Swing,All-Star,198,2026-04-03
7353,Leader,West Coast Swing,All-Star,202,2026-04-07
7477,Follower,West Coast Swing,Master,1,2026-04-07
7646,Follower,West Coast Swing,All-Star,185,2026-04-03
7646,Follower,West Coast Swing,All-Star,195,2026-04-07
7841,Follower,West Coast Swing,Master,423,2026-04-03
7841,Follower,West Coast Swing,Master,427,2026-04-07
7909,Follower,West Coast Swing,Master,209,2026-04-03
7909,Follower,West Coast Swing,Master,215,2026-04-07
7918,Leader,West Coast Swing,Champion,4,2026-04-03
7918,Leader,West Coast Swing,Champion,5,2026-04-07
8194,Follower,West Coast Swing,Advanced,32,2026-04-03
8194,Follower,West Coast Swing,Advanced,33,2026-04-07
8248,Leader,West Coast Swing,Master,27,2026-04-03
8248,Leader,West Coast Swing,Master,29,2026-04-07
8299,Leader,West Coast Swing,Master,183,2026-04-03
8299,Leader,West Coast Swing,Master,184,2026-04-07
8599,Leader,West Coast Swing,Master,416,2026-04-03
8599,Leader,West Coast Swing,Master,420,2026-04-07
9470,Leader,West Coast Swing,All-Star,142,2026-04-03
9470,Leader,West Coast Swing,All-Star,150,2026-04-07
9806,Follower,West Coast Swing,All-Star,164,2026-04-03
9806,Follower,West Coast Swing,All-Star,165,2026-04-07
10071,Leader,West Coast Swing,Intermediate,21,2026-04-03
10071,Leader,West Coast Swing,Intermediate,22,2026-04-07
10800,Follower,West Coast Swing,Master,240,2026-04-03
10800,Follower,West Coast Swing,Master,243,2026-04-07
10951,Follower,West Coast Swing,All-Star,38,2026-04-03
10951,Follower,West Coast Swing,All-Star,44,2026-04-07
10951,Leader,West Coast Swing,Intermediate,24,2026-04-03
10951,Leader,West Coast Swing,Intermediate,25,2026-04-07
11046,Follower,West Coast Swing,Advanced,43,2026-04-03
11046,Follower,West Coast Swing,Advanced,44,2026-04-07
11182,Leader,West Coast Swing,Advanced,50,2026-04-03
11182,Leader,West Coast Swing,Advanced,56,2026-04-07
11759,Follower,West Coast Swing,Advanced,23,2026-04-03
11759,Follower,West Coast Swing,Advanced,24,2026-04-07
11767,Follower,West Coast Swing,Advanced,12,2026-04-03
11767,Follower,West Coast Swing,Advanced,16,2026-04-07
12097,Leader,West Coast Swing,Advanced,59,2026-04-03
12097,Leader,West Coast Swing,Advanced,74,2026-04-07
12183,Follower,West Coast Swing,All-Star,155,2026-04-03
12183,Follower,West Coast Swing,All-Star,158,2026-04-07
13117,Leader,West Coast Swing,Novice,7,2026-04-03
13117,Leader,West Coast Swing,Novice,9,2026-04-07
13186,Follower,West Coast Swing,Intermediate,17,2026-04-03
13186,Follower,West Coast Swing,Intermediate,19,2026-04-07
13891,Leader,West Coast Swing,Advanced,6,2026-04-03
13891,Leader,West Coast Swing,Advanced,7,2026-04-07
13891,Follower,West Coast Swing,Intermediate,2,2026-04-07
14081,Follower,West Coast Swing,All-Star,58,2026-04-03
14081,Follower,West Coast Swing,All-Star,59,2026-04-07
14098,Leader,West Coast Swing,All-Star,153,2026-04-03
14098,Leader,West Coast Swing,All-Star,159,2026-04-07
14231,Leader,West Coast Swing,Advanced,63,2026-04-03
14231,Leader,West Coast Swing,Advanced,64,2026-04-07
14489,Follower,West Coast Swing,All-Star,179,2026-04-03
14489,Follower,West Coast Swing,All-Star,180,2026-04-07
14601,Leader,West Coast Swing,All-Star,101,2026-04-03
14601,Leader,West Coast Swing,All-Star,102,2026-04-07
15553,Follower,West Coast Swing,Master,159,2026-04-03
15553,Follower,West Coast Swing,Master,162,2026-04-07
15963,Leader,West Coast Swing,Master,112,2026-04-03
15963,Leader,West Coast Swing,Master,115,2026-04-07
16135,Follower,West Coast Swing,Intermediate,19,2026-04-03
16135,Follower,West Coast Swing,Intermediate,35,2026-04-07
16216,Follower,West Coast Swing,Advanced,39,2026-04-03
16216,Follower,West Coast Swing,Advanced,40,2026-04-07
16285,Follower,West Coast Swing,Champion,29,2026-04-03
16285,Follower,West Coast Swing,Champion,31,2026-04-07
16369,Leader,West Coast Swing,All-Star,77,2026-04-03
16369,Leader,West Coast Swing,All-Star,79,2026-04-07
17182,Follower,West Coast Swing,All-Star,135,2026-04-03
17182,Follower,West Coast Swing,All-Star,137,2026-04-07
17187,Leader,West Coast Swing,Intermediate,9,2026-04-03
17187,Leader,West Coast Swing,Intermediate,10,2026-04-07
17223,Leader,West Coast Swing,Advanced,45,2026-04-03
17223,Leader,West Coast Swing,Advanced,46,2026-04-07
17340,Follower,West Coast Swing,All-Star,144,2026-04-03
17340,Follower,West Coast Swing,All-Star,146,2026-04-07
17700,Leader,West Coast Swing,Intermediate,17,2026-04-03
17700,Leader,West Coast Swing,Intermediate,18,2026-04-07
17737,Follower,West Coast Swing,All-Star,165,2026-04-03
17737,Follower,West Coast Swing,All-Star,173,2026-04-07
17987,Follower,West Coast Swing,Intermediate,20,2026-04-03
17987,Follower,West Coast Swing,Intermediate,40,2026-04-07
18091,Follower,West Coast Swing,All-Star,101,2026-04-03
18091,Follower,West Coast Swing,All-Star,102,2026-04-07
18311,Follower,West Coast Swing,Advanced,52,2026-04-03
18311,Follower,West Coast Swing,Advanced,73,2026-04-07
18311,Leader,West Coast Swing,Intermediate,38,2026-04-03
18311,Leader,West Coast Swing,Intermediate,39,2026-04-07
18647,Follower,West Coast Swing,Advanced,54,2026-04-03
18647,Follower,West Coast Swing,Advanced,57,2026-04-07
18738,Leader,West Coast Swing,Master,6,2026-04-03
18738,Leader,West Coast Swing,Master,10,2026-04-07
19334,Follower,West Coast Swing,Advanced,21,2026-04-03
19334,Follower,West Coast Swing,Advanced,31,2026-04-07
19451,Leader,West Coast Swing,Novice,6,2026-04-03
19451,Leader,West Coast Swing,Novice,8,2026-04-07
20025,Leader,West Coast Swing,Novice,23,2026-04-03
20025,Leader,West Coast Swing,Novice,25,2026-04-07
20070,Leader,West Coast Swing,Advanced,11,2026-04-03
20070,Leader,West Coast Swing,Advanced,12,2026-04-07
20078,Leader,West Coast Swing,All-Star,2,2026-04-07
20137,Leader,West Coast Swing,All-Star,7,2026-04-03
20137,Leader,West Coast Swing,All-Star,8,2026-04-07
20248,Leader,West Coast Swing,Advanced,44,2026-04-03
20248,Leader,West Coast Swing,Advanced,52,2026-04-07
20317,Follower,West Coast Swing,Intermediate,8,2026-04-03
20317,Follower,West Coast Swing,Intermediate,10,2026-04-07
20344,Leader,West Coast Swing,Intermediate,27,2026-04-03
20344,Leader,West Coast Swing,Intermediate,35,2026-04-07
20408,Follower,West Coast Swing,Advanced,16,2026-04-03
20408,Follower,West Coast Swing,Advanced,20,2026-04-07
20408,Leader,West Coast Swing,Novice,5,2026-04-03
20408,Leader,West Coast Swing,Novice,6,2026-04-07
20455,Leader,West Coast Swing,Intermediate,1,2026-04-07
20679,Leader,West Coast Swing,Novice,21,2026-04-03
20679,Leader,West Coast Swing,Novice,29,2026-04-07
20809,Leader,West Coast Swing,All-Star,22,2026-04-03
20809,Leader,West Coast Swing,All-Star,23,2026-04-07
20813,Follower,West Coast Swing,All-Star,16,2026-04-03
20813,Follower,West Coast Swing,All-Star,17,2026-04-07
20826,Leader,West Coast Swing,Advanced,33,2026-04-03
20826,Leader,West Coast Swing,Advanced,34,2026-04-07
21146,Follower,West Coast Swing,All-Star,1,2026-04-07
21267,Leader,West Coast Swing,Advanced,6,2026-04-03
21267,Leader,West Coast Swing,Advanced,7,2026-04-07
21459,Leader,West Coast Swing,Intermediate,24,2026-04-03
21459,Leader,West Coast Swing,Intermediate,25,2026-04-07
21464,Follower,West Coast Swing,Advanced,0,2026-04-03
21464,Follower,West Coast Swing,Advanced,1,2026-04-07
21485,Follower,West Coast Swing,Novice,4,2026-04-03
21485,Follower,West Coast Swing,Novice,6,2026-04-07
21630,Follower,West Coast Swing,Intermediate,29,2026-04-03
21630,Follower,West Coast Swing,Intermediate,43,2026-04-07
21630,Leader,West Coast Swing,Master,109,2026-04-03
21630,Leader,West Coast Swing,Master,115,2026-04-07
21639,Leader,West Coast Swing,Intermediate,17,2026-04-03
21639,Leader,West Coast Swing,Intermediate,27,2026-04-07
21980,Follower,West Coast Swing,Intermediate,7,2026-04-03
21980,Follower,West Coast Swing,Intermediate,8,2026-04-07
21989,Leader,West Coast Swing,Advanced,9,2026-04-03
21989,Leader,West Coast Swing,Advanced,12,2026-04-07
22004,Leader,West Coast Swing,All-Star,114,2026-04-03
22004,Leader,West Coast Swing,All-Star,115,2026-04-07
22006,Leader,West Coast Swing,Intermediate,2,2026-04-03
22006,Leader,West Coast Swing,Intermediate,3,2026-04-07
22112,Leader,West Coast Swing,Advanced,4,2026-04-03
22112,Leader,West Coast Swing,Advanced,16,2026-04-07
22161,Leader,West Coast Swing,Advanced,66,2026-04-03
22161,Leader,West Coast Swing,Advanced,67,2026-04-07
22162,Leader,West Coast Swing,Intermediate,6,2026-04-03
22162,Leader,West Coast Swing,Intermediate,18,2026-04-07
22265,Follower,West Coast Swing,Novice,13,2026-04-03
22265,Follower,West Coast Swing,Novice,33,2026-04-07
22319,Follower,West Coast Swing,Intermediate,28,2026-04-03
22319,Follower,West Coast Swing,Intermediate,36,2026-04-07
22319,Leader,West Coast Swing,Novice,27,2026-04-03
22319,Leader,West Coast Swing,Novice,42,2026-04-07
22345,Leader,West Coast Swing,Novice,10,2026-04-03
22345,Leader,West Coast Swing,Novice,12,2026-04-07
22397,Leader,West Coast Swing,Newcomer,8,2026-04-07
22525,Follower,West Coast Swing,Advanced,49,2026-04-03
22525,Follower,West Coast Swing,Advanced,55,2026-04-07
22624,Leader,West Coast Swing,Intermediate,37,2026-04-03
22624,Leader,West Coast Swing,Intermediate,52,2026-04-07
22798,Follower,West Coast Swing,Advanced,27,2026-04-03
22798,Follower,West Coast Swing,Advanced,28,2026-04-07
22828,Leader,West Coast Swing,Intermediate,9,2026-04-03
22828,Leader,West Coast Swing,Intermediate,15,2026-04-07
22879,Leader,West Coast Swing,Intermediate,8,2026-04-03
22879,Leader,West Coast Swing,Intermediate,9,2026-04-07
22906,Follower,West Coast Swing,Advanced,0,2026-04-03
22906,Follower,West Coast Swing,Advanced,2,2026-04-07
23048,Leader,West Coast Swing,Novice,6,2026-04-03
23048,Leader,West Coast Swing,Novice,22,2026-04-07
23066,Follower,West Coast Swing,Advanced,1,2026-04-07
23161,Follower,West Coast Swing,Intermediate,14,2026-04-03
23161,Follower,West Coast Swing,Intermediate,26,2026-04-07
23219,Leader,West Coast Swing,Intermediate,24,2026-04-03
23219,Leader,West Coast Swing,Intermediate,30,2026-04-07
23246,Follower,West Coast Swing,Advanced,1,2026-04-03
23246,Follower,West Coast Swing,Advanced,7,2026-04-07
23249,Follower,West Coast Swing,Novice,8,2026-04-03
23249,Follower,West Coast Swing,Novice,9,2026-04-07
23256,Follower,West Coast Swing,Advanced,3,2026-04-03
23256,Follower,West Coast Swing,Advanced,4,2026-04-07
23256,Leader,West Coast Swing,Intermediate,14,2026-04-03
23256,Leader,West Coast Swing,Intermediate,16,2026-04-07
23269,Follower,West Coast Swing,Intermediate,12,2026-04-03
23269,Follower,West Coast Swing,Intermediate,14,2026-04-07
23286,Follower,West Coast Swing,Intermediate,8,2026-04-03
23286,Follower,West Coast Swing,Intermediate,10,2026-04-07
23427,Follower,West Coast Swing,Advanced,0,2026-04-03
23427,Follower,West Coast Swing,Advanced,3,2026-04-07
23435,Leader,West Coast Swing,Advanced,6,2026-04-03
23435,Leader,West Coast Swing,Advanced,8,2026-04-07
23535,Follower,West Coast Swing,Intermediate,25,2026-04-03
23535,Follower,West Coast Swing,Intermediate,27,2026-04-07
23666,Follower,West Coast Swing,Advanced,1,2026-04-03
23666,Follower,West Coast Swing,Advanced,13,2026-04-07
23668,Follower,West Coast Swing,Intermediate,1,2026-04-03
23668,Follower,West Coast Swing,Intermediate,3,2026-04-07
23770,Follower,West Coast Swing,Novice,2,2026-04-03
23770,Follower,West Coast Swing,Novice,17,2026-04-07
23776,Follower,West Coast Swing,Novice,1,2026-04-07
23853,Follower,West Coast Swing,Newcomer,2,2026-04-07
24042,Leader,West Coast Swing,Intermediate,26,2026-04-03
24042,Leader,West Coast Swing,Intermediate,30,2026-04-07
24047,Follower,West Coast Swing,Advanced,2,2026-04-07
24047,Leader,West Coast Swing,Novice,6,2026-04-07
24057,Follower,West Coast Swing,Novice,2,2026-04-07
24105,Leader,West Coast Swing,Novice,3,2026-04-03
24105,Leader,West Coast Swing,Novice,13,2026-04-07
24204,Follower,West Coast Swing,Novice,18,2026-04-03
24204,Follower,West Coast Swing,Novice,24,2026-04-07
24269,Follower,West Coast Swing,Novice,13,2026-04-03
24269,Follower,West Coast Swing,Novice,14,2026-04-07
24277,Leader,West Coast Swing,Intermediate,8,2026-04-07
24278,Follower,West Coast Swing,Advanced,74,2026-04-03
24278,Follower,West Coast Swing,Advanced,75,2026-04-07
24405,Follower,West Coast Swing,Intermediate,5,2026-04-03
24405,Follower,West Coast Swing,Intermediate,7,2026-04-07
24459,Leader,West Coast Swing,Intermediate,4,2026-04-03
24459,Leader,West Coast Swing,Intermediate,5,2026-04-07
24516,Follower,West Coast Swing,Advanced,26,2026-04-03
24516,Follower,West Coast Swing,Advanced,34,2026-04-07
24517,Follower,West Coast Swing,Intermediate,15,2026-04-03
24517,Follower,West Coast Swing,Intermediate,16,2026-04-07
24607,Follower,West Coast Swing,Newcomer,1,2026-04-07
24619,Follower,West Coast Swing,Intermediate,6,2026-04-03
24619,Follower,West Coast Swing,Intermediate,16,2026-04-07
24779,Leader,West Coast Swing,Novice,11,2026-04-03
24779,Leader,West Coast Swing,Novice,12,2026-04-07
24792,Follower,West Coast Swing,Novice,2,2026-04-03
24792,Follower,West Coast Swing,Novice,3,2026-04-07
24842,Follower,West Coast Swing,Novice,2,2026-04-03
24842,Follower,West Coast Swing,Novice,4,2026-04-07
24852,Leader,West Coast Swing,Novice,1,2026-04-03
24852,Leader,West Coast Swing,Novice,21,2026-04-07
24861,Follower,West Coast Swing,Novice,6,2026-04-03
24861,Follower,West Coast Swing,Novice,8,2026-04-07
24873,Follower,West Coast Swing,Intermediate,1,2026-04-03
24873,Follower,West Coast Swing,Intermediate,3,2026-04-07
24908,Follower,West Coast Swing,Intermediate,1,2026-04-07
24909,Leader,West Coast Swing,Advanced,15,2026-04-03
24909,Leader,West Coast Swing,Advanced,16,2026-04-07
25118,Leader,West Coast Swing,Novice,2,2026-04-03
25118,Leader,West Coast Swing,Novice,4,2026-04-07
25119,Leader,West Coast Swing,Novice,9,2026-04-03
25119,Leader,West Coast Swing,Novice,23,2026-04-07
25135,Follower,West Coast Swing,Intermediate,26,2026-04-03
25135,Follower,West Coast Swing,Intermediate,28,2026-04-07
25218,Follower,West Coast Swing,Intermediate,4,2026-04-07
25288,Leader,West Coast Swing,Advanced,14,2026-04-03
25288,Leader,West Coast Swing,Advanced,18,2026-04-07
25291,Leader,West Coast Swing,Novice,3,2026-04-03
25291,Leader,West Coast Swing,Novice,4,2026-04-07
25321,Leader,West Coast Swing,Novice,4,2026-04-03
25321,Leader,West Coast Swing,Novice,6,2026-04-07
25331,Leader,West Coast Swing,Intermediate,1,2026-04-07
25466,Follower,West Coast Swing,Novice,1,2026-04-03
25466,Follower,West Coast Swing,Novice,11,2026-04-07
25471,Leader,West Coast Swing,Newcomer,2,2026-04-07
25473,Follower,West Coast Swing,Intermediate,6,2026-04-03
25473,Follower,West Coast Swing,Intermediate,16,2026-04-07
25478,Follower,West Coast Swing,Newcomer,1,2026-04-07
25548,Leader,West Coast Swing,Advanced,6,2026-04-07
25694,Leader,West Coast Swing,Novice,3,2026-04-03
25694,Leader,West Coast Swing,Novice,5,2026-04-07
25708,Leader,West Coast Swing,Novice,1,2026-04-03
25708,Leader,West Coast Swing,Novice,3,2026-04-07
25723,Leader,West Coast Swing,Novice,5,2026-04-03
25723,Leader,West Coast Swing,Novice,6,2026-04-07
25772,Follower,West Coast Swing,Intermediate,1,2026-04-07
25781,Leader,West Coast Swing,Novice,17,2026-04-03
25781,Leader,West Coast Swing,Novice,19,2026-04-07
25998,Follower,West Coast Swing,Newcomer,1,2026-04-07
26449,Follower,West Coast Swing,Novice,2,2026-04-03
26449,Follower,West Coast Swing,Novice,4,2026-04-07
26459,Follower,West Coast Swing,Novice,4,2026-04-03
26459,Follower,West Coast Swing,Novice,18,2026-04-07
26507,Follower,West Coast Swing,Newcomer,1,2026-04-07
26515,Leader,West Coast Swing,Intermediate,6,2026-04-03
26515,Leader,West Coast Swing,Intermediate,7,2026-04-07
26549,Follower,West Coast Swing,Master,2,2026-04-07
26728,Leader,West Coast Swing,Intermediate,19,2026-04-03
26728,Leader,West Coast Swing,Intermediate,29,2026-04-07
26729,Follower,West Coast Swing,Novice,15,2026-04-03
26729,Follower,West Coast Swing,Novice,16,2026-04-07
26875,Leader,West Coast Swing,Newcomer,1,2026-04-07
26933,Follower,West Coast Swing,Novice,3,2026-04-03
26933,Follower,West Coast Swing,Novice,5,2026-04-07
27157,Leader,West Coast Swing,Novice,5,2026-04-03
27157,Leader,West Coast Swing,Novice,15,2026-04-07
27159,Follower,West Coast Swing,Intermediate,12,2026-04-03
27159,Follower,West Coast Swing,Intermediate,18,2026-04-07
27161,Follower,West Coast Swing,Novice,14,2026-04-03
27161,Follower,West Coast Swing,Novice,26,2026-04-07
27162,Follower,West Coast Swing,Novice,10,2026-04-03
27162,Follower,West Coast Swing,Novice,26,2026-04-07
27337,Follower,West Coast Swing,Intermediate,1,2026-04-07
27453,Leader,West Coast Swing,Novice,16,2026-04-03
27453,Leader,West Coast Swing,Novice,17,2026-04-07
27454,Follower,West Coast Swing,Intermediate,2,2026-04-07
27656,Follower,West Coast Swing,Novice,1,2026-04-03
27656,Follower,West Coast Swing,Novice,9,2026-04-07
27693,Leader,West Coast Swing,Novice,1,2026-04-07
27707,Follower,West Coast Swing,Novice,12,2026-04-07
27820,Follower,West Coast Swing,Newcomer,6,2026-04-07
27820,Leader,West Coast Swing,Novice,15,2026-04-03
27820,Leader,West Coast Swing,Novice,17,2026-04-07
27845,Follower,West Coast Swing,Novice,2,2026-04-03
27845,Follower,West Coast Swing,Novice,4,2026-04-07
27917,Follower,West Coast Swing,Novice,1,2026-04-07
27922,Follower,West Coast Swing,Master,2,2026-04-07
27924,Follower,West Coast Swing,Newcomer,1,2026-04-03
27931,Follower,West Coast Swing,Master,2,2026-04-03
27932,Leader,West Coast Swing,Newcomer,3,2026-04-07
27932,Follower,West Coast Swing,Novice,1,2026-04-07
27933,Leader,West Coast Swing,Newcomer,1,2026-04-07
27934,Follower,West Coast Swing,Newcomer,6,2026-04-07
27935,Follower,West Coast Swing,Newcomer,4,2026-04-07
27936,Follower,West Coast Swing,Newcomer,3,2026-04-07
27937,Follower,West Coast Swing,Newcomer,1,2026-04-07
27938,Leader,West Coast Swing,Novice,12,2026-04-07
27939,Leader,West Coast Swing,Novice,1,2026-04-07
27940,Leader,West Coast Swing,Newcomer,10,2026-04-07
27941,Leader,West Coast Swing,Newcomer,6,2026-04-07
27942,Leader,West Coast Swing,Newcomer,4,2026-04-07
27943,Leader,West Coast Swing,Newcomer,2,2026-04-07
27944,Leader,West Coast Swing,Newcomer,1,2026-04-07
27945,Leader,West Coast Swing,Newcomer,1,2026-04-07
27946,Leader,West Coast Swing,Newcomer,1,2026-04-07
27947,Leader,West Coast Swing,Newcomer,1,2026-04-07
27948,Follower,West Coast Swing,Newcomer,15,2026-04-07
27949,Follower,West Coast Swing,Newcomer,12,2026-04-07
27950,Follower,West Coast Swing,Newcomer,10,2026-04-07
27951,Follower,West Coast Swing,Newcomer,8,2026-04-07
27952,Follower,West Coast Swing,Newcomer,1,2026-04-07
27953,Follower,West Coast Swing,Newcomer,1,2026-04-07
27954,Follower,West Coast Swing,Newcomer,1,2026-04-07
27955,Follower,West Coast Swing,Newcomer,1,2026-04-07
27956,Leader,West Coast Swing,Novice,12,2026-04-07
27957,Follower,West Coast Swing,Novice,10,2026-04-07
27958,Follower,West Coast Swing,Novice,2,2026-04-07
27959,Follower,West Coast Swing,Novice,2,2026-04-07
27960,Follower,West Coast Swing,Novice,2,2026-04-07
147,Follower,West Coast Swing,Master,696,2026-04-07
147,Follower,West Coast Swing,Master,700,2026-04-15
1333,Follower,West Coast Swing,Champion,325,2026-04-07
1333,Follower,West Coast Swing,Champion,327,2026-04-15
2691,Leader,West Coast Swing,All-Star,10,2026-04-07
2761,Leader,West Coast Swing,All-Star,69,2026-04-07
2761,Leader,West Coast Swing,All-Star,75,2026-04-15
2970,Leader,West Coast Swing,Sophisticated,16,2026-04-07
2970,Leader,West Coast Swing,Sophisticated,24,2026-04-15
2986,Leader,West Coast Swing,All-Star,322,2026-04-07
2986,Leader,West Coast Swing,All-Star,332,2026-04-15
3125,Leader,West Coast Swing,Champion,729,2026-04-07
3125,Leader,West Coast Swing,Champion,735,2026-04-15
4780,Follower,West Coast Swing,Sophisticated,4,2026-04-15
5005,Leader,West Coast Swing,Master,4,2026-04-07
5005,Leader,West Coast Swing,Master,6,2026-04-15
5103,Leader,West Coast Swing,Champion,100,2026-04-07
5103,Leader,West Coast Swing,Champion,104,2026-04-15
5169,Leader,West Coast Swing,Master,8,2026-04-07
5169,Leader,West Coast Swing,Master,14,2026-04-15
5169,Leader,West Coast Swing,Sophisticated,2,2026-04-15
5297,Follower,West Coast Swing,Master,52,2026-04-07
5297,Follower,West Coast Swing,Master,55,2026-04-15
5297,Follower,West Coast Swing,Sophisticated,4,2026-04-07
5297,Follower,West Coast Swing,Sophisticated,7,2026-04-15
5372,Follower,West Coast Swing,Champion,116,2026-04-07
5372,Follower,West Coast Swing,Champion,122,2026-04-15
6048,Leader,West Coast Swing,Sophisticated,5,2026-04-07
6048,Leader,West Coast Swing,Sophisticated,7,2026-04-15
6049,Follower,West Coast Swing,Novice,14,2026-04-07
6049,Follower,West Coast Swing,Novice,15,2026-04-15
6204,Leader,West Coast Swing,Champion,152,2026-04-07
6204,Leader,West Coast Swing,Champion,154,2026-04-15
7211,Leader,West Coast Swing,Master,65,2026-04-07
7211,Leader,West Coast Swing,Master,66,2026-04-15
7352,Leader,West Coast Swing,All-Star,64,2026-04-07
7352,Leader,West Coast Swing,All-Star,66,2026-04-15
7352,Leader,West Coast Swing,Sophisticated,148,2026-04-07
7352,Leader,West Coast Swing,Sophisticated,154,2026-04-15
7562,Follower,West Coast Swing,Master,66,2026-04-07
7562,Follower,West Coast Swing,Master,67,2026-04-15
7576,Leader,West Coast Swing,All-Star,132,2026-04-07
7576,Leader,West Coast Swing,All-Star,133,2026-04-15
7576,Leader,West Coast Swing,Sophisticated,183,2026-04-07
7576,Leader,West Coast Swing,Sophisticated,187,2026-04-15
7698,Follower,West Coast Swing,Master,9,2026-04-07
7698,Follower,West Coast Swing,Master,15,2026-04-15
7698,Follower,West Coast Swing,Sophisticated,7,2026-04-07
7698,Follower,West Coast Swing,Sophisticated,8,2026-04-15
7778,Follower,West Coast Swing,Sophisticated,43,2026-04-07
7778,Follower,West Coast Swing,Sophisticated,44,2026-04-15
7799,Leader,West Coast Swing,Master,2,2026-04-07
7799,Leader,West Coast Swing,Master,3,2026-04-15
7856,Follower,West Coast Swing,All-Star,90,2026-04-07
7856,Follower,West Coast Swing,All-Star,91,2026-04-15
7857,Follower,West Coast Swing,Champion,45,2026-04-07
7857,Follower,West Coast Swing,Champion,48,2026-04-15
7909,Leader,West Coast Swing,Novice,2,2026-04-07
7909,Leader,West Coast Swing,Novice,3,2026-04-15
8004,Follower,West Coast Swing,Champion,43,2026-04-07
8004,Follower,West Coast Swing,Champion,47,2026-04-15
8011,Leader,West Coast Swing,All-Star,26,2026-04-07
8011,Leader,West Coast Swing,All-Star,27,2026-04-15
8123,Follower,West Coast Swing,All-Star,233,2026-04-07
8123,Follower,West Coast Swing,All-Star,236,2026-04-15
8203,Follower,West Coast Swing,Sophisticated,24,2026-04-07
8203,Follower,West Coast Swing,Sophisticated,32,2026-04-15
8282,Follower,West Coast Swing,All-Star,188,2026-04-07
8282,Follower,West Coast Swing,All-Star,194,2026-04-15
8419,Leader,West Coast Swing,Advanced,58,2026-04-07
8419,Leader,West Coast Swing,Advanced,62,2026-04-15
8774,Follower,West Coast Swing,All-Star,21,2026-04-07
8774,Follower,West Coast Swing,All-Star,22,2026-04-15
8774,Follower,West Coast Swing,Sophisticated,60,2026-04-07
8774,Follower,West Coast Swing,Sophisticated,66,2026-04-15
8778,Leader,West Coast Swing,Sophisticated,1,2026-04-15
9003,Follower,West Coast Swing,Sophisticated,49,2026-04-07
9003,Follower,West Coast Swing,Sophisticated,50,2026-04-15
9016,Leader,West Coast Swing,Sophisticated,34,2026-04-07
9016,Leader,West Coast Swing,Sophisticated,37,2026-04-15
9040,Leader,West Coast Swing,All-Star,19,2026-04-07
9040,Leader,West Coast Swing,All-Star,20,2026-04-15
9053,Follower,West Coast Swing,All-Star,100,2026-04-07
9053,Follower,West Coast Swing,All-Star,106,2026-04-15
9053,Follower,West Coast Swing,Sophisticated,2,2026-04-07
9053,Follower,West Coast Swing,Sophisticated,4,2026-04-15
9139,Leader,West Coast Swing,All-Star,13,2026-04-07
9139,Leader,West Coast Swing,All-Star,14,2026-04-15
9210,Follower,West Coast Swing,All-Star,94,2026-04-07
9210,Follower,West Coast Swing,All-Star,98,2026-04-15
9210,Leader,West Coast Swing,Intermediate,18,2026-04-07
9210,Leader,West Coast Swing,Intermediate,19,2026-04-15
9210,Follower,West Coast Swing,Sophisticated,10,2026-04-07
9210,Follower,West Coast Swing,Sophisticated,14,2026-04-15
9362,Follower,West Coast Swing,Champion,30,2026-04-07
9362,Follower,West Coast Swing,Champion,31,2026-04-15
9523,Follower,West Coast Swing,Sophisticated,12,2026-04-07
9523,Follower,West Coast Swing,Sophisticated,24,2026-04-15
