id,name,location,url,date,parsed_date,event_year,event_month,event_year_month
242,Derby City Swing,"Louisville, Kentucky, United States",https://derbycityswing.com/,January 2018,2018-01-01,2018,1,2018-01
242,Derby City Swing,"Louisville, Kentucky, United States",https://derbycityswing.com/,January 2019,2019-01-01,2019,1,2019-01
242,Derby City Swing,"Louisville, Kentucky, United States",https://derbycityswing.com/,January 2020,2020-01-01,2020,1,2020-01
242,Derby City Swing,"Louisville, Kentucky, United States",https://derbycityswing.com/,January 2023,2023-01-01,2023,1,2023-01
242,Derby City Swing,"Louisville, Kentucky, United States",https://derbycityswing.com/,January 2024,2024-01-01,2024,1,2024-01
242,Derby City Swing,"Louisville, Kentucky, United States",https://derbycityswing.com/,January 2025,2025-01-01,2025,1,2025-01
242,Derby City Swing,"Louisville, Kentucky, United States",https://derbycityswing.com/,January 2026,2026-01-01,2026,1,2026-01
243,Anti Valentines,"Tuscaloosa, AL",,February 2015,2015-02-01,2015,2,2015-02
244,Rose City Swing,"Portland, OR, United States",https://rosecityswing.com,February 2016,2016-02-01,2016,2,2016-02
244,Rose City Swing,"Portland, OR, United States",https://rosecityswing.com,February 2017,2017-02-01,2017,2,2017-02
244,Rose City Swing,"Portland, OR, United States",https://rosecityswing.com,February 2018,2018-02-01,2018,2,2018-02
244,Rose City Swing,"Portland, OR, United States",https://rosecityswing.com,February 2019,2019-02-01,2019,2,2019-02
244,Rose City Swing,"Portland, OR, United States",https://rosecityswing.com,February 2020,2020-02-01,2020,2,2020-02
244,Rose City Swing,"Portland, OR, United States",https://rosecityswing.com,February 2022,2022-02-01,2022,2,2022-02
244,Rose City Swing,"Portland, OR, United States",https://rosecityswing.com,February 2023,2023-02-01,2023,2,2023-02
244,Rose City Swing,"Portland, OR, United States",https://rosecityswing.com,February 2024,2024-02-01,2024,2,2024-02
244,Rose City Swing,"Portland, OR, United States",https://rosecityswing.com,February 2025,2025-02-01,2025,2,2025-02
244,Rose City Swing,"Portland, OR, United States",https://rosecityswing.com,March 2015,2015-03-01,2015,3,2015-03
244,Rose City Swing,"Portland, OR, United States",https://rosecityswing.com,March 2026,2026-03-01,2026,3,2026-03
245,Holy Land Open,"Eilat, Israel",,February 2016,2016-02-01,2016,2,2016-02
245,Holy Land Open,"Eilat, Israel",,March 2015,2015-03-01,2015,3,2015-03
246,Swing Escape,"Hunter Valley, Australia",,April 2016,2016-04-01,2016,4,2016-04
246,Swing Escape,"Hunter Valley, Australia",,March 2015,2015-03-01,2015,3,2015-03
246,Swing Escape,"Hunter Valley, Australia",,March 2017,2017-03-01,2017,3,2017-03
246,Swing Escape,"Hunter Valley, Australia",,March 2018,2018-03-01,2018,3,2018-03
246,Swing Escape,"Hunter Valley, Australia",,March 2019,2019-03-01,2019,3,2019-03
247,Austrian WCS Spectacle,"Vienna, Austria",,April 2015,2015-04-01,2015,4,2015-04
247,Austrian WCS Spectacle,"Vienna, Austria",,April 2016,2016-04-01,2016,4,2016-04
247,Austrian WCS Spectacle,"Vienna, Austria",,March 2017,2017-03-01,2017,3,2017-03
253,Nordic WCS Championships,"Stockholm, Sweden",http://www.nordicwcschamps.com,April 2017,2017-04-01,2017,4,2017-04
253,Nordic WCS Championships,"Stockholm, Sweden",http://www.nordicwcschamps.com,April 2018,2018-04-01,2018,4,2018-04
253,Nordic WCS Championships,"Stockholm, Sweden",http://www.nordicwcschamps.com,April 2019,2019-04-01,2019,4,2019-04
253,Nordic WCS Championships,"Stockholm, Sweden",http://www.nordicwcschamps.com,April 2024,2024-04-01,2024,4,2024-04
253,Nordic WCS Championships,"Stockholm, Sweden",http://www.nordicwcschamps.com,May 2015,2015-05-01,2015,5,2015-05
253,Nordic WCS Championships,"Stockholm, Sweden",http://www.nordicwcschamps.com,May 2016,2016-05-01,2016,5,2016-05
253,Nordic WCS Championships,"Stockholm, Sweden",http://www.nordicwcschamps.com,May 2022,2022-05-01,2022,5,2022-05
253,Nordic WCS Championships,"Stockholm, Sweden",http://www.nordicwcschamps.com,May 2023,2023-05-01,2023,5,2023-05
253,Nordic WCS Championships,"Stockholm, Sweden",http://www.nordicwcschamps.com,May 2025,2025-05-01,2025,5,2025-05
253,Nordic WCS Championships,"Stockholm, Sweden",http://www.nordicwcschamps.com,May 2026,2026-05-01,2026,5,2026-05
254,Finnfest,"Helsinki, Uusimaa, Finalnd",http://www.finnfest.fi,June 2015,2015-06-01,2015,6,2015-06
254,Finnfest,"Helsinki, Uusimaa, Finalnd",http://www.finnfest.fi,June 2016,2016-06-01,2016,6,2016-06
254,Finnfest,"Helsinki, Uusimaa, Finalnd",http://www.finnfest.fi,June 2017,2017-06-01,2017,6,2017-06
254,Finnfest,"Helsinki, Uusimaa, Finalnd",http://www.finnfest.fi,June 2018,2018-06-01,2018,6,2018-06
254,Finnfest,"Helsinki, Uusimaa, Finalnd",http://www.finnfest.fi,June 2019,2019-06-01,2019,6,2019-06
254,Finnfest,"Helsinki, Uusimaa, Finalnd",http://www.finnfest.fi,September 2022,2022-09-01,2022,9,2022-09
254,Finnfest,"Helsinki, Uusimaa, Finalnd",http://www.finnfest.fi,September 2023,2023-09-01,2023,9,2023-09
254,Finnfest,"Helsinki, Uusimaa, Finalnd",http://www.finnfest.fi,September 2024,2024-09-01,2024,9,2024-09
254,Finnfest,"Helsinki, Uusimaa, Finalnd",http://www.finnfest.fi,September 2025,2025-09-01,2025,9,2025-09
255,Indy Dance Explosion,"Fort Wayne, IN, USA",http://www.indydancex.com,July 2015,2015-07-01,2015,7,2015-07
255,Indy Dance Explosion,"Fort Wayne, IN, USA",http://www.indydancex.com,July 2016,2016-07-01,2016,7,2016-07
255,Indy Dance Explosion,"Fort Wayne, IN, USA",http://www.indydancex.com,July 2017,2017-07-01,2017,7,2017-07
255,Indy Dance Explosion,"Fort Wayne, IN, USA",http://www.indydancex.com,July 2018,2018-07-01,2018,7,2018-07
255,Indy Dance Explosion,"Fort Wayne, IN, USA",http://www.indydancex.com,July 2023,2023-07-01,2023,7,2023-07
255,Indy Dance Explosion,"Fort Wayne, IN, USA",http://www.indydancex.com,June 2019,2019-06-01,2019,6,2019-06
255,Indy Dance Explosion,"Fort Wayne, IN, USA",http://www.indydancex.com,June 2022,2022-06-01,2022,6,2022-06
255,Indy Dance Explosion,"Fort Wayne, IN, USA",http://www.indydancex.com,June 2025,2025-06-01,2025,6,2025-06
256,Rock the Barn,"Umeå, Nordmalings kommun, Sweden",http://rockthebarn.se,August 2022,2022-08-01,2022,8,2022-08
256,Rock the Barn,"Umeå, Nordmalings kommun, Sweden",http://rockthebarn.se,July 2015,2015-07-01,2015,7,2015-07
256,Rock the Barn,"Umeå, Nordmalings kommun, Sweden",http://rockthebarn.se,July 2016,2016-07-01,2016,7,2016-07
256,Rock the Barn,"Umeå, Nordmalings kommun, Sweden",http://rockthebarn.se,July 2017,2017-07-01,2017,7,2017-07
256,Rock the Barn,"Umeå, Nordmalings kommun, Sweden",http://rockthebarn.se,July 2018,2018-07-01,2018,7,2018-07
256,Rock the Barn,"Umeå, Nordmalings kommun, Sweden",http://rockthebarn.se,July 2019,2019-07-01,2019,7,2019-07
256,Rock the Barn,"Umeå, Nordmalings kommun, Sweden",http://rockthebarn.se,July 2023,2023-07-01,2023,7,2023-07
256,Rock the Barn,"Umeå, Nordmalings kommun, Sweden",http://rockthebarn.se,July 2024,2024-07-01,2024,7,2024-07
256,Rock the Barn,"Umeå, Nordmalings kommun, Sweden",http://rockthebarn.se,July 2025,2025-07-01,2025,7,2025-07
257,Italian Open,"Milan, Italy",,October 2015,2015-10-01,2015,10,2015-10
257,Italian Open,"Milan, Italy",,October 2016,2016-10-01,2016,10,2016-10
257,Italian Open,"Milan, Italy",,October 2017,2017-10-01,2017,10,2017-10
258,Swingtzerland,"Zürich, Zurich, Switzerland",https://swingtzerland.com/,February 2016,2016-02-01,2016,2,2016-02
258,Swingtzerland,"Zürich, Zurich, Switzerland",https://swingtzerland.com/,February 2017,2017-02-01,2017,2,2017-02
258,Swingtzerland,"Zürich, Zurich, Switzerland",https://swingtzerland.com/,February 2018,2018-02-01,2018,2,2018-02
258,Swingtzerland,"Zürich, Zurich, Switzerland",https://swingtzerland.com/,February 2019,2019-02-01,2019,2,2019-02
258,Swingtzerland,"Zürich, Zurich, Switzerland",https://swingtzerland.com/,February 2020,2020-02-01,2020,2,2020-02
258,Swingtzerland,"Zürich, Zurich, Switzerland",https://swingtzerland.com/,February 2024,2024-02-01,2024,2,2024-02
258,Swingtzerland,"Zürich, Zurich, Switzerland",https://swingtzerland.com/,February 2025,2025-02-01,2025,2,2025-02
258,Swingtzerland,"Zürich, Zurich, Switzerland",https://swingtzerland.com/,February 2026,2026-02-01,2026,2,2026-02
259,Swingover,"Orlando, Florida, USA",http://www.swingoverevent.com,April 2022,2022-04-01,2022,4,2022-04
259,Swingover,"Orlando, Florida, USA",http://www.swingoverevent.com,April 2023,2023-04-01,2023,4,2023-04
259,Swingover,"Orlando, Florida, USA",http://www.swingoverevent.com,April 2024,2024-04-01,2024,4,2024-04
259,Swingover,"Orlando, Florida, USA",http://www.swingoverevent.com,April 2025,2025-04-01,2025,4,2025-04
259,Swingover,"Orlando, Florida, USA",http://www.swingoverevent.com,April 2026,2026-04-01,2026,4,2026-04
259,Swingover,"Orlando, Florida, USA",http://www.swingoverevent.com,March 2016,2016-03-01,2016,3,2016-03
259,Swingover,"Orlando, Florida, USA",http://www.swingoverevent.com,March 2017,2017-03-01,2017,3,2017-03
259,Swingover,"Orlando, Florida, USA",http://www.swingoverevent.com,March 2018,2018-03-01,2018,3,2018-03
259,Swingover,"Orlando, Florida, USA",http://www.swingoverevent.com,March 2019,2019-03-01,2019,3,2019-03
260,Sao Paulo Swing Dance Championships,"Sao Paulo, Brazil",,July 2016,2016-07-01,2016,7,2016-07
261,Neverland Swing,"Amsterdam, Noord Holland, Nederland",http://www.neverlandswing.com,July 2017,2017-07-01,2017,7,2017-07
261,Neverland Swing,"Amsterdam, Noord Holland, Nederland",http://www.neverlandswing.com,July 2018,2018-07-01,2018,7,2018-07
261,Neverland Swing,"Amsterdam, Noord Holland, Nederland",http://www.neverlandswing.com,July 2019,2019-07-01,2019,7,2019-07
261,Neverland Swing,"Amsterdam, Noord Holland, Nederland",http://www.neverlandswing.com,July 2022,2022-07-01,2022,7,2022-07
261,Neverland Swing,"Amsterdam, Noord Holland, Nederland",http://www.neverlandswing.com,July 2023,2023-07-01,2023,7,2023-07
261,Neverland Swing,"Amsterdam, Noord Holland, Nederland",http://www.neverlandswing.com,July 2024,2024-07-01,2024,7,2024-07
261,Neverland Swing,"Amsterdam, Noord Holland, Nederland",http://www.neverlandswing.com,June 2016,2016-06-01,2016,6,2016-06
261,Neverland Swing,"Amsterdam, Noord Holland, Nederland",http://www.neverlandswing.com,June 2025,2025-06-01,2025,6,2025-06
262,Swing It Like It's Hot,"Tel Aviv, Israel",,July 2016,2016-07-01,2016,7,2016-07
262,Swing It Like It's Hot,"Tel Aviv, Israel",,July 2017,2017-07-01,2017,7,2017-07
262,Swing It Like It's Hot,"Tel Aviv, Israel",,July 2018,2018-07-01,2018,7,2018-07
263,Riga Summer Swing,"Riga, Latvia",,August 2016,2016-08-01,2016,8,2016-08
263,Riga Summer Swing,"Riga, Latvia",,August 2017,2017-08-01,2017,8,2017-08
263,Riga Summer Swing,"Riga, Latvia",,August 2018,2018-08-01,2018,8,2018-08
263,Riga Summer Swing,"Riga, Latvia",,August 2019,2019-08-01,2019,8,2019-08
263,Riga Summer Swing,"Riga, Latvia",,July 2024,2024-07-01,2024,7,2024-07
264,Swedish Swing Summer Camp,"Stockholm, Stockholm, Sweden",http://www.uptownswing.se,August 2016,2016-08-01,2016,8,2016-08
264,Swedish Swing Summer Camp,"Stockholm, Stockholm, Sweden",http://www.uptownswing.se,August 2017,2017-08-01,2017,8,2017-08
264,Swedish Swing Summer Camp,"Stockholm, Stockholm, Sweden",http://www.uptownswing.se,August 2018,2018-08-01,2018,8,2018-08
264,Swedish Swing Summer Camp,"Stockholm, Stockholm, Sweden",http://www.uptownswing.se,August 2019,2019-08-01,2019,8,2019-08
264,Swedish Swing Summer Camp,"Stockholm, Stockholm, Sweden",http://www.uptownswing.se,August 2022,2022-08-01,2022,8,2022-08
264,Swedish Swing Summer Camp,"Stockholm, Stockholm, Sweden",http://www.uptownswing.se,August 2023,2023-08-01,2023,8,2023-08
264,Swedish Swing Summer Camp,"Stockholm, Stockholm, Sweden",http://www.uptownswing.se,August 2024,2024-08-01,2024,8,2024-08
264,Swedish Swing Summer Camp,"Stockholm, Stockholm, Sweden",http://www.uptownswing.se,August 2025,2025-08-01,2025,8,2025-08
265,Upstate Dance Challenge,"Albany, NY",upstatedancechallenge.com,December 2018,2018-12-01,2018,12,2018-12
265,Upstate Dance Challenge,"Albany, NY",upstatedancechallenge.com,December 2019,2019-12-01,2019,12,2019-12
265,Upstate Dance Challenge,"Albany, NY",upstatedancechallenge.com,September 2016,2016-09-01,2016,9,2016-09
265,Upstate Dance Challenge,"Albany, NY",upstatedancechallenge.com,September 2017,2017-09-01,2017,9,2017-09
266,Rocky Mountain 5 Dance,"Denver, CO",,September 2016,2016-09-01,2016,9,2016-09
266,Rocky Mountain 5 Dance,"Denver, CO",,September 2018,2018-09-01,2018,9,2018-09
267,Swustlicious,"Philadelphia, PA, United States",http://www.sparklage.com,October 2016,2016-10-01,2016,10,2016-10
267,Swustlicious,"Philadelphia, PA, United States",http://www.sparklage.com,October 2017,2017-10-01,2017,10,2017-10
267,Swustlicious,"Philadelphia, PA, United States",http://www.sparklage.com,October 2018,2018-10-01,2018,10,2018-10
267,Swustlicious,"Philadelphia, PA, United States",http://www.sparklage.com,October 2019,2019-10-01,2019,10,2019-10
267,Swustlicious,"Philadelphia, PA, United States",http://www.sparklage.com,October 2022,2022-10-01,2022,10,2022-10
267,Swustlicious,"Philadelphia, PA, United States",http://www.sparklage.com,October 2023,2023-10-01,2023,10,2023-10
267,Swustlicious,"Philadelphia, PA, United States",http://www.sparklage.com,October 2024,2024-10-01,2024,10,2024-10
267,Swustlicious,"Philadelphia, PA, United States",http://www.sparklage.com,October 2025,2025-10-01,2025,10,2025-10
268,Korea Westival,"Jeju, Jeju, South Korea",http://koreawestival.com,June 2017,2017-06-01,2017,6,2017-06
268,Korea Westival,"Jeju, Jeju, South Korea",http://koreawestival.com,June 2018,2018-06-01,2018,6,2018-06
268,Korea Westival,"Jeju, Jeju, South Korea",http://koreawestival.com,June 2019,2019-06-01,2019,6,2019-06
268,Korea Westival,"Jeju, Jeju, South Korea",http://koreawestival.com,October 2016,2016-10-01,2016,10,2016-10
268,Korea Westival,"Jeju, Jeju, South Korea",http://koreawestival.com,September 2023,2023-09-01,2023,9,2023-09
268,Korea Westival,"Jeju, Jeju, South Korea",http://koreawestival.com,September 2024,2024-09-01,2024,9,2024-09
268,Korea Westival,"Jeju, Jeju, South Korea",http://koreawestival.com,September 2025,2025-09-01,2025,9,2025-09
269,Autumn Swing Challenge,"Budapest, Hungary",http://www.asc-budapest.com,November 2016,2016-11-01,2016,11,2016-11
269,Autumn Swing Challenge,"Budapest, Hungary",http://www.asc-budapest.com,November 2017,2017-11-01,2017,11,2017-11
269,Autumn Swing Challenge,"Budapest, Hungary",http://www.asc-budapest.com,November 2018,2018-11-01,2018,11,2018-11
269,Autumn Swing Challenge,"Budapest, Hungary",http://www.asc-budapest.com,November 2019,2019-11-01,2019,11,2019-11
269,Autumn Swing Challenge,"Budapest, Hungary",http://www.asc-budapest.com,November 2022,2022-11-01,2022,11,2022-11
269,Autumn Swing Challenge,"Budapest, Hungary",http://www.asc-budapest.com,November 2023,2023-11-01,2023,11,2023-11
269,Autumn Swing Challenge,"Budapest, Hungary",http://www.asc-budapest.com,November 2024,2024-11-01,2024,11,2024-11
269,Autumn Swing Challenge,"Budapest, Hungary",http://www.asc-budapest.com,November 2025,2025-11-01,2025,11,2025-11
270,Westie's Angels,"LYON, rhones, FRANCE",http://www.frenchywesty.com,November 2016,2016-11-01,2016,11,2016-11
270,Westie's Angels,"LYON, rhones, FRANCE",http://www.frenchywesty.com,November 2017,2017-11-01,2017,11,2017-11
270,Westie's Angels,"LYON, rhones, FRANCE",http://www.frenchywesty.com,November 2018,2018-11-01,2018,11,2018-11
270,Westie's Angels,"LYON, rhones, FRANCE",http://www.frenchywesty.com,November 2019,2019-11-01,2019,11,2019-11
270,Westie's Angels,"LYON, rhones, FRANCE",http://www.frenchywesty.com,November 2021,2021-11-01,2021,11,2021-11
270,Westie's Angels,"LYON, rhones, FRANCE",http://www.frenchywesty.com,November 2022,2022-11-01,2022,11,2022-11
270,Westie's Angels,"LYON, rhones, FRANCE",http://www.frenchywesty.com,November 2023,2023-11-01,2023,11,2023-11
270,Westie's Angels,"LYON, rhones, FRANCE",http://www.frenchywesty.com,November 2024,2024-11-01,2024,11,2024-11
270,Westie's Angels,"LYON, rhones, FRANCE",http://www.frenchywesty.com,November 2025,2025-11-01,2025,11,2025-11
271,Berlin Swing Revolution,"Berlin, Berlin, Germany",https://berlinswingrevolution.com,December 2016,2016-12-01,2016,12,2016-12
271,Berlin Swing Revolution,"Berlin, Berlin, Germany",https://berlinswingrevolution.com,December 2017,2017-12-01,2017,12,2017-12
271,Berlin Swing Revolution,"Berlin, Berlin, Germany",https://berlinswingrevolution.com,December 2018,2018-12-01,2018,12,2018-12
271,Berlin Swing Revolution,"Berlin, Berlin, Germany",https://berlinswingrevolution.com,December 2019,2019-12-01,2019,12,2019-12
271,Berlin Swing Revolution,"Berlin, Berlin, Germany",https://berlinswingrevolution.com,December 2022,2022-12-01,2022,12,2022-12
271,Berlin Swing Revolution,"Berlin, Berlin, Germany",https://berlinswingrevolution.com,December 2023,2023-12-01,2023,12,2023-12
271,Berlin Swing Revolution,"Berlin, Berlin, Germany",https://berlinswingrevolution.com,December 2024,2024-12-01,2024,12,2024-12
271,Berlin Swing Revolution,"Berlin, Berlin, Germany",https://berlinswingrevolution.com,December 2025,2025-12-01,2025,12,2025-12
272,Paris Westie Fest,"Paris, France",http://pariswestiefest.com/?lang=en,February 2019,2019-02-01,2019,2,2019-02
272,Paris Westie Fest,"Paris, France",http://pariswestiefest.com/?lang=en,January 2017,2017-01-01,2017,1,2017-01
272,Paris Westie Fest,"Paris, France",http://pariswestiefest.com/?lang=en,January 2018,2018-01-01,2018,1,2018-01
273,Charlotte Westie Fest,"Charlotte, NC, USA, North Carolina, USA",https://charlottewestiefest.com/,February 2017,2017-02-01,2017,2,2017-02
273,Charlotte Westie Fest,"Charlotte, NC, USA, North Carolina, USA",https://charlottewestiefest.com/,February 2018,2018-02-01,2018,2,2018-02
273,Charlotte Westie Fest,"Charlotte, NC, USA, North Carolina, USA",https://charlottewestiefest.com/,February 2019,2019-02-01,2019,2,2019-02
273,Charlotte Westie Fest,"Charlotte, NC, USA, North Carolina, USA",https://charlottewestiefest.com/,February 2020,2020-02-01,2020,2,2020-02
273,Charlotte Westie Fest,"Charlotte, NC, USA, North Carolina, USA",https://charlottewestiefest.com/,February 2022,2022-02-01,2022,2,2022-02
273,Charlotte Westie Fest,"Charlotte, NC, USA, North Carolina, USA",https://charlottewestiefest.com/,February 2023,2023-02-01,2023,2,2023-02
273,Charlotte Westie Fest,"Charlotte, NC, USA, North Carolina, USA",https://charlottewestiefest.com/,February 2024,2024-02-01,2024,2,2024-02
273,Charlotte Westie Fest,"Charlotte, NC, USA, North Carolina, USA",https://charlottewestiefest.com/,February 2025,2025-02-01,2025,2,2025-02
273,Charlotte Westie Fest,"Charlotte, NC, USA, North Carolina, USA",https://charlottewestiefest.com/,February 2026,2026-02-01,2026,2,2026-02
274,Australasian WCS & Zouk Champs,"Queensland, Australia",,February 2017,2017-02-01,2017,2,2017-02
275,Dutch Open West Coast Swing,"Venray, Limburg, Nederland",http://dutchopenwcs.com,April 2024,2024-04-01,2024,4,2024-04
