dancer_id,event_dance,event_competition,event_role,event_result,event_points,event_name,location_id,event_year,event_month,event_year_and_month,event_result_standardized
3756,West Coast Swing,Intermediate,follower,4,2,UCWDC Country Dance World Championship,21,2007,12,2007-12-01,4
3756,West Coast Swing,Intermediate,follower,F,1,Americas Classic,44,2007,5,2007-05-01,Final
3756,West Coast Swing,Intermediate,follower,F,1,Americas Classic,44,2005,5,2005-05-01,Final
3756,West Coast Swing,Intermediate,follower,3,4,Americas Classic,44,2004,5,2004-05-01,3
3756,West Coast Swing,Novice,follower,5,2,4TH of July Convention,3,2005,7,2005-07-01,5
3756,West Coast Swing,Novice,follower,2,6,Americas Classic,44,2003,5,2003-05-01,2
3756,West Coast Swing,Master,follower,F,1,Novice Invitational,44,2019,3,2019-03-01,Final
3756,West Coast Swing,Master,follower,F,1,Wild Wild Westie,21,2017,7,2017-07-01,Final
3757,West Coast Swing,Novice,follower,F,1,Americas Classic,44,2005,5,2005-05-01,Final
3757,West Coast Swing,Novice,follower,4,3,Americas Classic,44,2003,5,2003-05-01,4
3758,West Coast Swing,Novice,follower,4,3,Americas Classic,44,2006,5,2006-05-01,4
3758,West Coast Swing,Novice,follower,F,1,Dallas D.A.N.C.E.,21,2005,9,2005-09-01,Final
3758,West Coast Swing,Novice,follower,2,6,MadMAC,115,2005,8,2005-08-01,2
3758,West Coast Swing,Novice,follower,1,10,Nashville Swing & Shag Dance Classic,43,2003,10,2003-10-01,1
3758,West Coast Swing,Novice,follower,5,2,Americas Classic,44,2003,5,2003-05-01,5
3759,West Coast Swing,Intermediate,follower,F,1,Americas Classic,44,2007,5,2007-05-01,Final
3759,West Coast Swing,Novice,follower,F,1,Dallas D.A.N.C.E.,21,2005,9,2005-09-01,Final
3759,West Coast Swing,Novice,follower,1,10,Americas Classic,44,2005,5,2005-05-01,1
3759,West Coast Swing,Novice,follower,3,4,Americas Classic,44,2004,5,2004-05-01,3
3759,West Coast Swing,Novice,follower,F,1,Americas Classic,44,2003,5,2003-05-01,Final
3759,West Coast Swing,Master,follower,5,2,Atlanta Swing Classic,25,2016,10,2016-10-01,5
3759,West Coast Swing,Master,follower,3,6,Swingapalooza,40,2016,6,2016-06-01,3
3759,West Coast Swing,Master,follower,1,5,The Texas Classic,39,2016,5,2016-05-01,1
3759,West Coast Swing,Master,follower,1,5,Novice Invitational,44,2016,3,2016-03-01,1
3759,West Coast Swing,Master,follower,1,5,Novice Invitational,44,2015,3,2015-03-01,1
3759,West Coast Swing,Master,follower,2,4,Novice Invitational,44,2014,3,2014-03-01,2
3759,West Coast Swing,Master,follower,3,6,Americas Classic,44,2011,1,2011-01-01,3
3759,West Coast Swing,Master,follower,F,1,Boogie By The Bay,2,2005,10,2005-10-01,Final
3759,West Coast Swing,Master,follower,2,6,Boogie By The Bay,2,2004,10,2004-10-01,2
3760,West Coast Swing,Advanced,leader,2,4,Dallas D.A.N.C.E.,21,2017,9,2017-09-01,2
3760,West Coast Swing,Intermediate,leader,1,10,Dance Mardi Gras,57,2013,7,2013-07-01,1
3760,West Coast Swing,Intermediate,leader,2,8,Swingapalooza,40,2012,5,2012-05-01,2
3760,West Coast Swing,Intermediate,leader,1,10,Novice Invitational,44,2012,3,2012-03-01,1
3760,West Coast Swing,Intermediate,leader,F,1,Americas Classic,44,2008,5,2008-05-01,Final
3760,West Coast Swing,Intermediate,leader,2,8,Americas Classic,44,2007,5,2007-05-01,2
3760,West Coast Swing,Novice,leader,2,6,Dallas D.A.N.C.E.,21,2004,9,2004-09-01,2
3760,West Coast Swing,Novice,leader,3,4,Americas Classic,44,2004,5,2004-05-01,3
3760,West Coast Swing,Novice,leader,3,4,Dallas D.A.N.C.E.,21,2003,9,2003-09-01,3
3760,West Coast Swing,Novice,leader,F,1,Americas Classic,44,2003,5,2003-05-01,Final
3762,West Coast Swing,Intermediate,follower,F,1,Americas Classic,44,2004,5,2004-05-01,Final
3762,West Coast Swing,Intermediate,follower,F,1,Dallas D.A.N.C.E.,21,2003,9,2003-09-01,Final
3762,West Coast Swing,Novice,follower,F,1,Americas Classic,44,2003,5,2003-05-01,Final
3763,West Coast Swing,Novice,leader,1,10,Lone Star Invitational,39,2006,8,2006-08-01,1
3763,West Coast Swing,Novice,leader,F,1,Americas Classic,44,2003,5,2003-05-01,Final
3761,West Coast Swing,Advanced,follower,5,1,Tampa Bay Classic,53,2016,8,2016-08-01,5
3761,West Coast Swing,Advanced,follower,F,1,Tampa Bay Classic,53,2013,11,2013-11-01,Final
3761,West Coast Swing,Advanced,follower,3,3,Floorplay Swing Vacation,82,2009,12,2009-12-01,3
3761,West Coast Swing,Advanced,follower,F,1,Nashville Swing & Shag Dance Classic,43,2006,10,2006-10-01,Final
3761,West Coast Swing,Advanced,follower,4,3,J&J O'Rama,23,2005,6,2005-06-01,4
3761,West Coast Swing,Intermediate,follower,3,4,Wisconsin Dance Challenge/Midwest Area Swing Dance Challenge,61,2006,7,2006-07-01,3
3761,West Coast Swing,Intermediate,follower,3,4,Orange Blossom Dance Festival,82,2006,6,2006-06-01,3
3761,West Coast Swing,Intermediate,follower,3,4,MADjam,13,2006,3,2006-03-01,3
3761,West Coast Swing,Intermediate,follower,F,1,Reno Dance Sensation,77,2006,3,2006-03-01,Final
3761,West Coast Swing,Intermediate,follower,2,6,Nashville Swing & Shag Dance Classic,43,2005,10,2005-10-01,2
3761,West Coast Swing,Intermediate,follower,F,1,Liberty Swing Dance Championships,41,2005,6,2005-06-01,Final
3761,West Coast Swing,Intermediate,follower,5,2,Reno Dance Sensation,77,2005,3,2005-03-01,5
3761,West Coast Swing,Intermediate,follower,F,1,SwingDiego,10,2005,1,2005-01-01,Final
3761,West Coast Swing,Novice,follower,1,10,Palm Springs New Years Swing Dance Classic,20,2004,12,2004-12-01,1
3761,West Coast Swing,Novice,follower,4,3,Palm Springs Summer Dance Classic,20,2004,9,2004-09-01,4
3761,West Coast Swing,Novice,follower,3,4,Michigan Dance Classic,51,2004,7,2004-07-01,3
3761,West Coast Swing,Novice,follower,4,3,Capital Swing Dance Convention,6,2004,2,2004-02-01,4
3761,West Coast Swing,Novice,follower,F,1,SwingDiego,10,2004,1,2004-01-01,Final
3761,West Coast Swing,Novice,follower,F,1,Americas Classic,44,2003,5,2003-05-01,Final
3764,West Coast Swing,Intermediate,follower,4,2,Spotlight New Year's Celebration,43,2009,12,2009-12-01,4
3764,West Coast Swing,Intermediate,follower,3,0,Grand Prix of Swing,9,2006,7,2006-07-01,3
3764,West Coast Swing,Intermediate,follower,5,0,Grand Prix of Swing,9,2005,7,2005-07-01,5
3764,West Coast Swing,Intermediate,follower,2,6,Grand Prix of Swing,9,2004,7,2004-07-01,2
3764,West Coast Swing,Intermediate,follower,4,3,Nashville Swing & Shag Dance Classic,43,2003,10,2003-10-01,4
3764,West Coast Swing,Novice,follower,1,10,Twin City Swing Challenge,75,2003,11,2003-11-01,1
3764,West Coast Swing,Novice,follower,F,1,Americas Classic,44,2003,5,2003-05-01,Final
3765,West Coast Swing,All-Star,follower,5,1,Colorado Country Classic,29,2014,6,2014-06-01,5
3765,West Coast Swing,All-Star,follower,4,2,SOswing,88,2014,5,2014-05-01,4
3765,West Coast Swing,All-Star,follower,3,3,Colorado Country Classic,29,2012,6,2012-06-01,3
3765,West Coast Swing,All-Star,follower,3,3,4TH of July Convention,3,2011,7,2011-07-01,3
3765,West Coast Swing,Advanced,follower,5,1,Arizona Dance Classic,3,2012,8,2012-08-01,5
3765,West Coast Swing,Advanced,follower,1,5,Arizona Dance Classic,3,2011,8,2011-08-01,1
3765,West Coast Swing,Advanced,follower,F,1,Palm Springs New Years Swing Dance Classic,20,2010,1,2010-01-01,Final
3765,West Coast Swing,Advanced,follower,F,1,Desert City Swing,3,2009,9,2009-09-01,Final
3765,West Coast Swing,Advanced,follower,F,1,Wisconsin Dance Challenge/Midwest Area Swing Dance Challenge,61,2006,7,2006-07-01,Final
3765,West Coast Swing,Advanced,follower,4,3,Liberty Swing Dance Championships,41,2006,6,2006-06-01,4
3765,West Coast Swing,Advanced,follower,F,1,USA Grand Nationals,25,2006,5,2006-05-01,Final
3765,West Coast Swing,Advanced,follower,2,6,Motown Dance Championships,51,2006,4,2006-04-01,2
3765,West Coast Swing,Advanced,follower,F,1,Capital Swing Dance Convention,6,2006,2,2006-02-01,Final
3765,West Coast Swing,Advanced,follower,F,1,Twin City Swing Challenge,75,2005,11,2005-11-01,Final
3765,West Coast Swing,Advanced,follower,3,4,Wisconsin Dance Challenge/Midwest Area Swing Dance Challenge,61,2005,7,2005-07-01,3
3765,West Coast Swing,Advanced,follower,4,3,Indy Swing Classic,64,2005,6,2005-06-01,4
3765,West Coast Swing,Advanced,follower,F,1,Capital Swing Dance Convention,6,2005,2,2005-02-01,Final
3765,West Coast Swing,Advanced,follower,F,1,SwingDiego,10,2005,1,2005-01-01,Final
3765,West Coast Swing,Advanced,follower,F,1,Mid-American Dance Championships,34,2004,9,2004-09-01,Final
3765,West Coast Swing,Advanced,follower,4,3,Swing Fling,38,2004,7,2004-07-01,4
3765,West Coast Swing,Advanced,follower,3,4,Wisconsin Dance Challenge/Midwest Area Swing Dance Challenge,61,2004,7,2004-07-01,3
3765,West Coast Swing,Advanced,follower,3,4,Liberty Swing Dance Championships,41,2004,6,2004-06-01,3
3765,West Coast Swing,Advanced,follower,3,4,Swing Niagara Dance Championships,80,2004,6,2004-06-01,3
3765,West Coast Swing,Advanced,follower,4,3,USA Grand Nationals,25,2004,5,2004-05-01,4
3765,West Coast Swing,Advanced,follower,F,1,Reno Dance Sensation,77,2004,3,2004-03-01,Final
3765,West Coast Swing,Advanced,follower,F,1,Boston Tea Party,8,2004,3,2004-03-01,Final
3765,West Coast Swing,Advanced,follower,F,1,Monterey SwingFest,1,2004,1,2004-01-01,Final
3765,West Coast Swing,Advanced,follower,1,10,CASH Bash,96,2003,11,2003-11-01,1
3765,West Coast Swing,Intermediate,follower,2,6,North Atlantic Swing Dance Championships,65,2004,4,2004-04-01,2
3765,West Coast Swing,Intermediate,follower,1,10,Twin City Swing Challenge,75,2003,11,2003-11-01,1
3765,West Coast Swing,Intermediate,follower,F,1,Nashville Swing & Shag Dance Classic,43,2003,10,2003-10-01,Final
3765,West Coast Swing,Intermediate,follower,2,6,Boogie By The Bay,2,2003,10,2003-10-01,2
3765,West Coast Swing,Intermediate,follower,4,3,Mid-American Dance Championships,34,2003,9,2003-09-01,4
3765,West Coast Swing,Intermediate,follower,F,1,Wisconsin Dance Challenge/Midwest Area Swing Dance Challenge,61,2003,7,2003-07-01,Final
3765,West Coast Swing,Intermediate,follower,2,6,Indy Swing Classic,64,2003,6,2003-06-01,2
3765,West Coast Swing,Novice,follower,F,1,Americas Classic,44,2003,5,2003-05-01,Final
3765,West Coast Swing,Novice,follower,2,6,Chicago Dance Challenge,34,2003,4,2003-04-01,2
3765,West Coast Swing,Professional,follower,F,1,MadMAC,115,2005,8,2005-08-01,Final
3767,West Coast Swing,Advanced,follower,F,1,Americas Classic,44,2009,5,2009-05-01,Final
3767,West Coast Swing,Advanced,follower,F,1,Americas Classic,44,2006,5,2006-05-01,Final
3767,West Coast Swing,Advanced,follower,1,10,Americas Classic,44,2004,5,2004-05-01,1
3767,West Coast Swing,Advanced,follower,5,2,Americas Classic,44,2003,5,2003-05-01,5
3766,West Coast Swing,Advanced,leader,2,4,Dallas D.A.N.C.E.,21,2015,9,2015-09-01,2
3766,West Coast Swing,Advanced,leader,2,4,Atlanta Swing Classic,25,2013,10,2013-10-01,2
3766,West Coast Swing,Advanced,leader,4,2,Austin Swing Dance Championships,39,2013,4,2013-04-01,4
3766,West Coast Swing,Advanced,leader,F,1,4TH of July Convention,3,2009,7,2009-07-01,Final
3766,West Coast Swing,Advanced,leader,4,2,Swing Dance America,89,2009,4,2009-04-01,4
3766,West Coast Swing,Intermediate,leader,1,10,Meet Me In St Louis,49,2008,9,2008-09-01,1
3766,West Coast Swing,Intermediate,leader,5,2,4TH of July Convention,3,2008,7,2008-07-01,5
3766,West Coast Swing,Intermediate,leader,3,0,Americas Classic,44,2008,5,2008-05-01,3
3766,West Coast Swing,Intermediate,leader,5,4,4TH of July Convention,3,2007,7,2007-07-01,5
3766,West Coast Swing,Intermediate,leader,3,6,Americas Classic,44,2007,5,2007-05-01,3
3766,West Coast Swing,Intermediate,leader,3,4,Dallas D.A.N.C.E.,21,2006,9,2006-09-01,3
3766,West Coast Swing,Intermediate,leader,F,1,Liberty Swing Dance Championships,41,2006,6,2006-06-01,Final
3766,West Coast Swing,Intermediate,leader,F,1,Americas Classic,44,2006,5,2006-05-01,Final
3766,West Coast Swing,Intermediate,leader,F,1,Dallas D.A.N.C.E.,21,2005,9,2005-09-01,Final
3766,West Coast Swing,Intermediate,leader,4,3,Americas Classic,44,2003,5,2003-05-01,4
3766,West Coast Swing,Novice,leader,4,3,Dallas D.A.N.C.E.,21,2003,9,2003-09-01,4
3766,West Coast Swing,Master,leader,3,6,Austin Swing Dance Championships,39,2017,1,2017-01-01,3
3766,West Coast Swing,Master,leader,2,8,Desert City Swing,3,2016,9,2016-09-01,2
3766,West Coast Swing,Master,leader,2,8,Wild Wild Westie,21,2016,7,2016-07-01,2
3766,West Coast Swing,Master,leader,2,8,Austin Swing Dance Championships,39,2016,1,2016-01-01,2
3766,West Coast Swing,Master,leader,1,10,Dallas D.A.N.C.E.,21,2015,9,2015-09-01,1
3766,West Coast Swing,Master,leader,2,4,Wild Wild Westie,21,2015,7,2015-07-01,2
3766,West Coast Swing,Master,leader,2,8,USA Grand Nationals,25,2015,5,2015-05-01,2
3766,West Coast Swing,Master,leader,4,4,Austin Swing Dance Championships,39,2015,1,2015-01-01,4
3766,West Coast Swing,Master,leader,4,4,Dallas D.A.N.C.E.,21,2014,9,2014-09-01,4
3766,West Coast Swing,Master,leader,3,6,Austin Swing Dance Championships,39,2014,4,2014-04-01,3
3766,West Coast Swing,Master,leader,2,8,Americas Classic,44,2014,1,2014-01-01,2
3766,West Coast Swing,Master,leader,F,1,Tampa Bay Classic,53,2013,11,2013-11-01,Final
3766,West Coast Swing,Master,leader,3,6,Atlanta Swing Classic,25,2013,10,2013-10-01,3
3766,West Coast Swing,Master,leader,2,8,Dallas D.A.N.C.E.,21,2013,9,2013-09-01,2
3766,West Coast Swing,Master,leader,2,8,Swing Dance America,89,2013,4,2013-04-01,2
3766,West Coast Swing,Master,leader,1,5,Austin Swing Dance Championships,39,2013,4,2013-04-01,1
3766,West Coast Swing,Master,leader,1,10,The Chicago Classic,34,2013,3,2013-03-01,1
3766,West Coast Swing,Master,leader,4,4,Americas Classic,44,2013,1,2013-01-01,4
3766,West Coast Swing,Master,leader,4,2,Michigan Dance Classic,51,2012,6,2012-06-01,4
3766,West Coast Swing,Master,leader,5,2,Americas Classic,44,2012,1,2012-01-01,5
3766,West Coast Swing,Master,leader,4,2,Florida Dance Magic,55,2011,7,2011-07-01,4
3766,West Coast Swing,Master,leader,1,10,FreZno Dance Classic,5,2011,5,2011-05-01,1
3766,West Coast Swing,Master,leader,3,6,Capital Swing Dance Convention,6,2011,2,2011-02-01,3
3766,West Coast Swing,Master,leader,2,8,Americas Classic,44,2011,1,2011-01-01,2
3766,West Coast Swing,Master,leader,1,10,4TH of July Convention,3,2010,7,2010-07-01,1
3766,West Coast Swing,Master,leader,1,10,Swing Dance America,89,2010,4,2010-04-01,1
3766,West Coast Swing,Master,leader,1,5,Americas Classic,44,2010,1,2010-01-01,1
3766,West Coast Swing,Master,leader,1,5,Swing Dance America,89,2009,4,2009-04-01,1
3768,West Coast Swing,Intermediate,leader,5,2,Twin City Swing Challenge,75,2005,11,2005-11-01,5
3768,West Coast Swing,Intermediate,leader,4,3,CASH Bash,96,2005,11,2005-11-01,4
3768,West Coast Swing,Intermediate,leader,3,4,Indy Swing Classic,64,2005,6,2005-06-01,3
3768,West Coast Swing,Intermediate,leader,4,3,Motown Dance Championships,51,2005,4,2005-04-01,4
3768,West Coast Swing,Novice,leader,3,4,CASH Bash,96,2004,11,2004-11-01,3
3768,West Coast Swing,Novice,leader,4,3,Indy Swing Classic,64,2004,6,2004-06-01,4
3768,West Coast Swing,Novice,leader,4,3,Swing Niagara Dance Championships,80,2004,6,2004-06-01,4
3768,West Coast Swing,Novice,leader,5,2,Indy Swing Classic,64,2003,6,2003-06-01,5
3768,West Coast Swing,Novice,leader,1,10,Spring Swing,51,2003,5,2003-05-01,1
3769,West Coast Swing,Advanced,leader,F,1,Spotlight New Year's Celebration,43,2013,12,2013-12-01,Final
3769,West Coast Swing,Advanced,leader,4,4,Michigan Dance Classic,51,2013,6,2013-06-01,4
3769,West Coast Swing,Advanced,leader,F,1,Halloween SwingThing,24,2012,10,2012-10-01,Final
3769,West Coast Swing,Advanced,leader,5,2,Monterey SwingFest,1,2012,1,2012-01-01,5
3769,West Coast Swing,Advanced,leader,5,1,Spotlight New Year's Celebration,43,2012,1,2012-01-01,5
3769,West Coast Swing,Advanced,leader,4,2,Halloween SwingThing,24,2011,10,2011-10-01,4
3769,West Coast Swing,Advanced,leader,3,6,J&J O'Rama,23,2011,6,2011-06-01,3
3769,West Coast Swing,Advanced,leader,F,1,FreZno Dance Classic,5,2011,5,2011-05-01,Final
3769,West Coast Swing,Advanced,leader,F,1,Reno Dance Sensation,77,2011,4,2011-04-01,Final
3769,West Coast Swing,Advanced,leader,F,1,Palm Springs New Years Swing Dance Classic,20,2011,1,2011-01-01,Final
3769,West Coast Swing,Advanced,leader,5,2,Boogie By The Bay,2,2010,10,2010-10-01,5
3769,West Coast Swing,Advanced,leader,F,1,Palm Springs New Years Swing Dance Classic,20,2010,1,2010-01-01,Final
3769,West Coast Swing,Advanced,leader,F,1,Desert City Swing,3,2009,9,2009-09-01,Final
3769,West Coast Swing,Advanced,leader,F,1,Summer Hummer,8,2009,8,2009-08-01,Final
3769,West Coast Swing,Advanced,leader,5,1,Swingtime in the Rockies,29,2008,8,2008-08-01,5
3769,West Coast Swing,Advanced,leader,F,1,The Chicago Classic,34,2008,3,2008-03-01,Final
3769,West Coast Swing,Advanced,leader,4,2,CASH Bash,96,2007,11,2007-11-01,4
3769,West Coast Swing,Advanced,leader,3,4,Swing City Chicago,34,2007,10,2007-10-01,3
3769,West Coast Swing,Advanced,leader,F,1,CASH Bash,96,2006,11,2006-11-01,Final
3769,West Coast Swing,Advanced,leader,F,1,Indy Swing Classic,64,2005,6,2005-06-01,Final
3769,West Coast Swing,Intermediate,leader,1,10,Swingtime in the Rockies,29,2005,8,2005-08-01,1
3769,West Coast Swing,Intermediate,leader,5,2,Swing Niagara Dance Championships,80,2005,6,2005-06-01,5
3769,West Coast Swing,Intermediate,leader,2,6,CASH Bash,96,2004,11,2004-11-01,2
3769,West Coast Swing,Intermediate,leader,1,10,Mid-American Dance Championships,34,2004,9,2004-09-01,1
3769,West Coast Swing,Intermediate,leader,F,1,Wisconsin Dance Challenge/Midwest Area Swing Dance Challenge,61,2004,7,2004-07-01,Final
3769,West Coast Swing,Intermediate,leader,2,6,Indy Swing Classic,64,2003,6,2003-06-01,2
3769,West Coast Swing,Novice,leader,5,2,Wisconsin Dance Challenge/Midwest Area Swing Dance Challenge,61,2003,7,2003-07-01,5
3769,West Coast Swing,Novice,leader,2,6,Spring Swing,51,2003,5,2003-05-01,2
3769,West Coast Swing,Novice,leader,1,10,Mid USA Jack & Jill,12,2003,3,2003-03-01,1
3770,West Coast Swing,Intermediate,follower,F,1,Wisconsin Dance Challenge/Midwest Area Swing Dance Challenge,61,2005,7,2005-07-01,Final
3770,West Coast Swing,Intermediate,follower,1,10,Motown Dance Championships,51,2005,4,2005-04-01,1
3770,West Coast Swing,Intermediate,follower,2,6,CASH Bash,96,2004,11,2004-11-01,2
3770,West Coast Swing,Intermediate,follower,F,1,Mid-American Dance Championships,34,2004,9,2004-09-01,Final
3770,West Coast Swing,Intermediate,follower,F,1,Wisconsin Dance Challenge/Midwest Area Swing Dance Challenge,61,2004,7,2004-07-01,Final
3770,West Coast Swing,Novice,follower,2,6,CASH Bash,96,2003,11,2003-11-01,2
3770,West Coast Swing,Novice,follower,5,2,Nashville Swing & Shag Dance Classic,43,2003,10,2003-10-01,5
3770,West Coast Swing,Novice,follower,F,1,Mid-American Dance Championships,34,2003,9,2003-09-01,Final
3770,West Coast Swing,Novice,follower,F,1,Wisconsin Dance Challenge/Midwest Area Swing Dance Challenge,61,2003,7,2003-07-01,Final
3770,West Coast Swing,Novice,follower,1,10,Indy Swing Classic,64,2003,6,2003-06-01,1
3770,West Coast Swing,Novice,follower,2,6,Spring Swing,51,2003,5,2003-05-01,2
3770,West Coast Swing,Novice,follower,F,1,Chicago Dance Challenge,34,2003,4,2003-04-01,Final
3771,West Coast Swing,All-Star,leader,3,1,CASH Bash,96,2024,12,2024-12-01,3
3771,West Coast Swing,All-Star,leader,2,4,CASH Bash,96,2016,11,2016-11-01,2
3771,West Coast Swing,All-Star,leader,5,1,CASH Bash,96,2014,11,2014-11-01,5
3771,West Coast Swing,All-Star,leader,1,5,CASH Bash,96,2013,12,2013-12-01,1
3771,West Coast Swing,All-Star,leader,5,1,Chicagoland Country and Swing Dance Festival,34,2013,8,2013-08-01,5
3771,West Coast Swing,Advanced,leader,4,2,CASH Bash,96,2011,11,2011-11-01,4
3771,West Coast Swing,Advanced,leader,2,4,Chicagoland Country and Swing Dance Festival,34,2010,8,2010-08-01,2
3771,West Coast Swing,Advanced,leader,3,3,Eastern/Washington Dance Challenge,13,2009,5,2009-05-01,3
3771,West Coast Swing,Advanced,leader,3,4,CASH Bash,96,2008,11,2008-11-01,3
3771,West Coast Swing,Advanced,leader,2,8,MADjam,13,2008,3,2008-03-01,2
3771,West Coast Swing,Advanced,leader,3,4,UCWDC Country Dance World Championship,21,2007,12,2007-12-01,3
3771,West Coast Swing,Advanced,leader,3,4,CASH Bash,96,2007,11,2007-11-01,3
3771,West Coast Swing,Advanced,leader,5,2,MADjam,13,2007,3,2007-03-01,5
3771,West Coast Swing,Advanced,leader,F,1,Swingin' New England Dance Festival,70,2006,11,2006-11-01,Final
3771,West Coast Swing,Advanced,leader,4,3,CASH Bash,96,2006,11,2006-11-01,4
3771,West Coast Swing,Advanced,leader,F,1,Nashville Swing & Shag Dance Classic,43,2006,10,2006-10-01,Final
3771,West Coast Swing,Advanced,leader,3,4,Virginia State Open,38,2006,9,2006-09-01,3
3771,West Coast Swing,Advanced,leader,F,1,Wisconsin Dance Challenge/Midwest Area Swing Dance Challenge,61,2006,7,2006-07-01,Final
