edition_id,event_id,event_name,event_year,event_month,division,dance,leader_tier,follower_tier,leader_status,follower_status,worst_status,leader_scored,follower_scored,est_min_entries,est_max_entries,both_roles_present,range_conflict
1111,109,Colorado Country Classic,2026,6,Newcomer,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1111,109,Colorado Country Classic,2026,6,Novice,West Coast Swing,3,4,matched,matched,matched,10,12,60,118,t,f
2016,220,D-Town Swing,2026,6,Advanced,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2016,220,D-Town Swing,2026,6,All-Star,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2016,220,D-Town Swing,2026,6,Intermediate,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
2016,220,D-Town Swing,2026,6,Master,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2016,220,D-Town Swing,2026,6,Newcomer,West Coast Swing,3,4,matched,matched,matched,10,12,60,118,t,f
2016,220,D-Town Swing,2026,6,Novice,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
2016,220,D-Town Swing,2026,6,Sophisticated,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2623,371,Festival City Swing,2026,6,Advanced,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2623,371,Festival City Swing,2026,6,Intermediate,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
2623,371,Festival City Swing,2026,6,Master,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
2623,371,Festival City Swing,2026,6,Newcomer,West Coast Swing,1,1,ambiguous,matched,ambiguous,2,3,10,20,t,f
2623,371,Festival City Swing,2026,6,Novice,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2623,371,Festival City Swing,2026,6,Sophisticated,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
338,25,J&J O'Rama,2026,6,Advanced,West Coast Swing,4,4,matched,matched,matched,11,11,80,158,t,f
338,25,J&J O'Rama,2026,6,All-Star,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
338,25,J&J O'Rama,2026,6,Champion,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
338,25,J&J O'Rama,2026,6,Intermediate,West Coast Swing,4,5,matched,matched,matched,12,14,120,208,t,f
338,25,J&J O'Rama,2026,6,Master,West Coast Swing,2,3,matched,matched,matched,5,8,31,58,t,f
338,25,J&J O'Rama,2026,6,Novice,West Coast Swing,5,6,matched,matched,matched,15,15,210,,t,f
1041,96,Liberty Swing Dance Championships,2026,6,Advanced,West Coast Swing,3,4,matched,matched,matched,10,12,60,118,t,f
1041,96,Liberty Swing Dance Championships,2026,6,All-Star,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
1041,96,Liberty Swing Dance Championships,2026,6,Intermediate,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
1041,96,Liberty Swing Dance Championships,2026,6,Master,West Coast Swing,2,3,matched,matched,matched,5,9,31,58,t,f
1041,96,Liberty Swing Dance Championships,2026,6,Newcomer,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1041,96,Liberty Swing Dance Championships,2026,6,Novice,West Coast Swing,4,5,matched,matched,matched,12,15,120,208,t,f
1041,96,Liberty Swing Dance Championships,2026,6,Sophisticated,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2657,405,Milan Swing Vibes,2026,6,Advanced,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2657,405,Milan Swing Vibes,2026,6,All-Star,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2657,405,Milan Swing Vibes,2026,6,Intermediate,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
2657,405,Milan Swing Vibes,2026,6,Master,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2657,405,Milan Swing Vibes,2026,6,Newcomer,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
2657,405,Milan Swing Vibes,2026,6,Novice,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2657,405,Milan Swing Vibes,2026,6,Sophisticated,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2265,261,Neverland Swing,2026,6,Advanced,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2265,261,Neverland Swing,2026,6,Intermediate,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
2265,261,Neverland Swing,2026,6,Master,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2265,261,Neverland Swing,2026,6,Newcomer,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
2265,261,Neverland Swing,2026,6,Novice,West Coast Swing,3,4,matched,matched,matched,10,12,60,118,t,f
2265,261,Neverland Swing,2026,6,Sophisticated,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
1154,117,Orange Blossom Dance Festival,2026,6,All-Star,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1154,117,Orange Blossom Dance Festival,2026,6,Intermediate,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1154,117,Orange Blossom Dance Festival,2026,6,Master,West Coast Swing,1,2,matched,matched,matched,2,5,16,29,t,f
1154,117,Orange Blossom Dance Festival,2026,6,Newcomer,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1154,117,Orange Blossom Dance Festival,2026,6,Novice,West Coast Swing,3,4,matched,matched,matched,10,12,60,118,t,f
1154,117,Orange Blossom Dance Festival,2026,6,Sophisticated,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2543,331,Swing Fiction,2026,6,Advanced,West Coast Swing,3,2,matched,matched,matched,10,5,31,58,t,f
2543,331,Swing Fiction,2026,6,All-Star,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2543,331,Swing Fiction,2026,6,Intermediate,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2543,331,Swing Fiction,2026,6,Newcomer,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2543,331,Swing Fiction,2026,6,Novice,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
1555,162,Swingapalooza,2026,6,Advanced,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
1555,162,Swingapalooza,2026,6,All-Star,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1555,162,Swingapalooza,2026,6,Intermediate,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
1555,162,Swingapalooza,2026,6,Master,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1555,162,Swingapalooza,2026,6,Newcomer,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1555,162,Swingapalooza,2026,6,Novice,West Coast Swing,3,4,matched,matched,matched,10,12,60,118,t,f
1555,162,Swingapalooza,2026,6,Sophisticated,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2591,347,BeeMAD,2026,5,Advanced,West Coast Swing,2,1,matched,matched,matched,5,3,16,29,t,f
2591,347,BeeMAD,2026,5,All-Star,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2591,347,BeeMAD,2026,5,Intermediate,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
2591,347,BeeMAD,2026,5,Newcomer,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
2591,347,BeeMAD,2026,5,Novice,West Coast Swing,3,4,matched,matched,matched,10,12,60,118,t,f
2591,347,BeeMAD,2026,5,Sophisticated,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
1086,105,Canadian Swing Championships,2026,5,Advanced,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1086,105,Canadian Swing Championships,2026,5,All-Star,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1086,105,Canadian Swing Championships,2026,5,Intermediate,West Coast Swing,2,3,matched,matched,matched,5,9,31,58,t,f
1086,105,Canadian Swing Championships,2026,5,Newcomer,West Coast Swing,1,3,matched,matched,matched,3,5,25,49,t,f
1086,105,Canadian Swing Championships,2026,5,Novice,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2625,372,Dance Jam Jack & Jill Weekend,2026,5,Advanced,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2625,372,Dance Jam Jack & Jill Weekend,2026,5,All-Star,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
2625,372,Dance Jam Jack & Jill Weekend,2026,5,Intermediate,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2625,372,Dance Jam Jack & Jill Weekend,2026,5,Newcomer,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2625,372,Dance Jam Jack & Jill Weekend,2026,5,Novice,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
1664,175,French Open West Coast Swing,2026,5,Advanced,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
1664,175,French Open West Coast Swing,2026,5,All-Star,West Coast Swing,4,3,matched,matched,matched,12,10,60,118,t,f
1664,175,French Open West Coast Swing,2026,5,Champion,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1664,175,French Open West Coast Swing,2026,5,Intermediate,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
1664,175,French Open West Coast Swing,2026,5,Juniors,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1664,175,French Open West Coast Swing,2026,5,Master,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1664,175,French Open West Coast Swing,2026,5,Newcomer,West Coast Swing,3,2,matched,matched,matched,10,5,31,58,t,f
1664,175,French Open West Coast Swing,2026,5,Novice,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
1664,175,French Open West Coast Swing,2026,5,Sophisticated,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
1906,206,Hungarian Open,2026,5,Advanced,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
1906,206,Hungarian Open,2026,5,All-Star,West Coast Swing,2,1,matched,matched,matched,5,3,16,29,t,f
1906,206,Hungarian Open,2026,5,Intermediate,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
1906,206,Hungarian Open,2026,5,Newcomer,West Coast Swing,2,1,matched,matched,matched,5,3,16,29,t,f
1906,206,Hungarian Open,2026,5,Novice,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
1906,206,Hungarian Open,2026,5,Sophisticated,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2636,379,Med in Swing,2026,5,Advanced,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2636,379,Med in Swing,2026,5,All-Star,West Coast Swing,3,2,matched,matched,matched,10,5,31,58,t,f
2636,379,Med in Swing,2026,5,Intermediate,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
2636,379,Med in Swing,2026,5,Master,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
2636,379,Med in Swing,2026,5,Newcomer,West Coast Swing,3,4,matched,matched,matched,10,12,60,118,t,f
2636,379,Med in Swing,2026,5,Novice,West Coast Swing,4,5,matched,matched,matched,12,15,120,208,t,f
2636,379,Med in Swing,2026,5,Sophisticated,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
875,76,Michigan Dance Classic,2026,5,Advanced,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
875,76,Michigan Dance Classic,2026,5,All-Star,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
875,76,Michigan Dance Classic,2026,5,Champion,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
875,76,Michigan Dance Classic,2026,5,Intermediate,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
875,76,Michigan Dance Classic,2026,5,Master,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
875,76,Michigan Dance Classic,2026,5,Newcomer,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
875,76,Michigan Dance Classic,2026,5,Novice,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
875,76,Michigan Dance Classic,2026,5,Sophisticated,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
2613,364,Nanaimo Dance Fusion,2026,5,Advanced,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
2613,364,Nanaimo Dance Fusion,2026,5,Intermediate,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2613,364,Nanaimo Dance Fusion,2026,5,Newcomer,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
2613,364,Nanaimo Dance Fusion,2026,5,Novice,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2613,364,Nanaimo Dance Fusion,2026,5,Sophisticated,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
2208,253,Nordic WCS Championships,2026,5,Advanced,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2208,253,Nordic WCS Championships,2026,5,All-Star,West Coast Swing,2,3,matched,matched,matched,5,7,31,58,t,f
2208,253,Nordic WCS Championships,2026,5,Champion,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2208,253,Nordic WCS Championships,2026,5,Intermediate,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
2208,253,Nordic WCS Championships,2026,5,Master,West Coast Swing,2,3,matched,matched,matched,4,10,31,58,t,f
2208,253,Nordic WCS Championships,2026,5,Newcomer,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2208,253,Nordic WCS Championships,2026,5,Novice,West Coast Swing,5,6,matched,matched,matched,15,15,210,,t,f
2208,253,Nordic WCS Championships,2026,5,Sophisticated,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
2025,221,Gateway Swing Classic,2026,5,Advanced,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
2025,221,Gateway Swing Classic,2026,5,All-Star,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
2025,221,Gateway Swing Classic,2026,5,Intermediate,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2025,221,Gateway Swing Classic,2026,5,Master,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2025,221,Gateway Swing Classic,2026,5,Newcomer,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2025,221,Gateway Swing Classic,2026,5,Novice,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
2025,221,Gateway Swing Classic,2026,5,Sophisticated,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
2571,336,SOM - Swing of Music,2026,5,Advanced,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
2571,336,SOM - Swing of Music,2026,5,All-Star,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2571,336,SOM - Swing of Music,2026,5,Intermediate,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2571,336,SOM - Swing of Music,2026,5,Master,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2571,336,SOM - Swing of Music,2026,5,Newcomer,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2571,336,SOM - Swing of Music,2026,5,Novice,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
2571,336,SOM - Swing of Music,2026,5,Sophisticated,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1895,205,SOswing,2026,5,Advanced,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
1895,205,SOswing,2026,5,All-Star,West Coast Swing,3,2,matched,matched,matched,10,5,31,58,t,f
1895,205,SOswing,2026,5,Intermediate,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
1895,205,SOswing,2026,5,Master,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1895,205,SOswing,2026,5,Newcomer,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1895,205,SOswing,2026,5,Novice,West Coast Swing,4,5,matched,matched,matched,12,15,120,208,t,f
2599,354,Spring Time Swing,2026,5,Advanced,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2599,354,Spring Time Swing,2026,5,All-Star,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
2599,354,Spring Time Swing,2026,5,Champion,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2599,354,Spring Time Swing,2026,5,Intermediate,West Coast Swing,3,4,matched,matched,matched,10,12,60,118,t,f
2599,354,Spring Time Swing,2026,5,Master,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
2599,354,Spring Time Swing,2026,5,Newcomer,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
2599,354,Spring Time Swing,2026,5,Novice,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
2599,354,Spring Time Swing,2026,5,Sophisticated,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
1406,144,Swingin' Into Spring,2026,5,Intermediate,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1406,144,Swingin' Into Spring,2026,5,Master,West Coast Swing,2,3,matched,matched,matched,4,10,31,58,t,f
1406,144,Swingin' Into Spring,2026,5,Newcomer,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1406,144,Swingin' Into Spring,2026,5,Novice,West Coast Swing,3,4,matched,matched,matched,10,12,60,118,t,f
1406,144,Swingin' Into Spring,2026,5,Sophisticated,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
1650,174,Swingsation,2026,5,Advanced,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1650,174,Swingsation,2026,5,All-Star,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1650,174,Swingsation,2026,5,Intermediate,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
1650,174,Swingsation,2026,5,Novice,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
1213,121,The Texas Classic,2026,5,Advanced,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1213,121,The Texas Classic,2026,5,Intermediate,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1213,121,The Texas Classic,2026,5,Newcomer,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1213,121,The Texas Classic,2026,5,Novice,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
1213,121,The Texas Classic,2026,5,Sophisticated,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
307,22,USA Grand Nationals,2026,5,Advanced,West Coast Swing,4,3,matched,matched,matched,11,10,60,118,t,f
307,22,USA Grand Nationals,2026,5,All-Star,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
307,22,USA Grand Nationals,2026,5,Intermediate,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
307,22,USA Grand Nationals,2026,5,Master,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
307,22,USA Grand Nationals,2026,5,Newcomer,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
307,22,USA Grand Nationals,2026,5,Novice,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
307,22,USA Grand Nationals,2026,5,Sophisticated,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
1999,218,Asia West Coast Swing Open,2026,4,Advanced,West Coast Swing,3,4,matched,matched,matched,10,12,60,118,t,f
1999,218,Asia West Coast Swing Open,2026,4,All-Star,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
1999,218,Asia West Coast Swing Open,2026,4,Intermediate,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
1999,218,Asia West Coast Swing Open,2026,4,Newcomer,West Coast Swing,3,4,matched,matched,matched,10,12,60,118,t,f
1999,218,Asia West Coast Swing Open,2026,4,Novice,West Coast Swing,5,5,matched,matched,matched,15,15,160,258,t,f
1134,116,Calgary Dance Stampede,2026,4,Advanced,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1134,116,Calgary Dance Stampede,2026,4,Intermediate,West Coast Swing,2,3,matched,matched,matched,5,9,31,58,t,f
1134,116,Calgary Dance Stampede,2026,4,Master,West Coast Swing,1,1,matched,matched,matched,3,3,10,20,t,f
1134,116,Calgary Dance Stampede,2026,4,Newcomer,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1134,116,Calgary Dance Stampede,2026,4,Novice,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
1134,116,Calgary Dance Stampede,2026,4,Sophisticated,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1780,187,City of Angels WCS,2026,4,Advanced,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
1780,187,City of Angels WCS,2026,4,All-Star,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
1780,187,City of Angels WCS,2026,4,Champion,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1780,187,City of Angels WCS,2026,4,Intermediate,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
1780,187,City of Angels WCS,2026,4,Master,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1780,187,City of Angels WCS,2026,4,Newcomer,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1780,187,City of Angels WCS,2026,4,Novice,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
1780,187,City of Angels WCS,2026,4,Sophisticated,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
1882,203,Detonation Dance,2026,4,Advanced,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
1882,203,Detonation Dance,2026,4,All-Star,West Coast Swing,1,1,ambiguous,matched,ambiguous,2,3,10,20,t,f
1882,203,Detonation Dance,2026,4,Intermediate,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
1882,203,Detonation Dance,2026,4,Master,West Coast Swing,1,2,matched,matched,matched,3,5,16,29,t,f
1882,203,Detonation Dance,2026,4,Newcomer,West Coast Swing,2,3,matched,matched,matched,5,10,31,58,t,f
1882,203,Detonation Dance,2026,4,Novice,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
1882,203,Detonation Dance,2026,4,Sophisticated,West Coast Swing,3,4,matched,matched,matched,10,12,60,118,t,f
240,18,Easter Swing,2026,4,Advanced,West Coast Swing,4,4,matched,matched,matched,12,12,80,158,t,f
240,18,Easter Swing,2026,4,All-Star,West Coast Swing,3,3,matched,matched,matched,10,10,40,78,t,f
240,18,Easter Swing,2026,4,Champion,West Coast Swing,2,2,matched,matched,matched,5,5,22,38,t,f
240,18,Easter Swing,2026,4,Intermediate,West Coast Swing,4,5,matched,matched,matched,12,15,120,208,t,f
